debate_media,coverage_media,channel,network,location,channel_type,program,coverage_time_utc,debate_start_second,coverage_start_second,duration,match_url,transcript
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 07:56:47",1317.2,7007.2,4.6,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/7007.2/end/7011.8,"THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 07:57:15",1330.5,7035.5,3.3,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/7035.5/end/7038.8,">> DONALD, I KNOW YOU LIVE IN YOUR OWN REALITY -- >> OH, YEAH."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 07:58:28",1696.6,7108.1,3.6,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/7108.1/end/7111.7,"WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY THE END OF THIS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 07:55:30",3089.4,6930.6,8.5,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/6930.6/end/6939.1,"THAT ARE INEFFECTIVE. STOP AND FRISK WAS FOUND TO BE UNCONSTITUTIONAL AND IN PART BECAUSE IT WAS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 06:45:42",3577.2,2742.8,45.4,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/2742.8/end/2788.2,"TO SAY. SYDNEY BLUMENTHAL WORKS FOR THE CAMPAIGN AND VERY CLOSE FRIEND OF SECRETARY CLINTON. AND HER CAMPAIGN MANAGER, PATTI DOYLE, WENT TO -- DURING THE CAMPAIGN, HER CAMPAIGN AGAINST PRESIDENT OBAMA, FOUGHT VERY HARD, AND YOU CAN GO LOOK IT UP AND YOU CAN CHECK IT OUT AND IF YOU LOOK AT CNN THIS PAST WEEK, PATTI DOYLE WAS ON ""WOLF BLITZER"" SAYING THAT THIS HAPPENED. BLUMENTHAL SENT McCLATCHY, HIGHLY RESPECTED REPORTER, TO KENYA TO FIND OUT ABOUT IT. THEY WERE PRESSING IT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 06:46:33",3740.6,2793.7,29.4,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/2793.7/end/2823.1,">> WELL, JUST LISTEN TO WHAT YOU HEARD. AND CLEARLY AS DONALD JUST ADMITTED, HE KNEW HE WAS GOING TO STAND ON THIS DEBATE STAGE AND LESTER HOLT WAS GOING TO BE ASKING US QUESTIONS, SO HE TRIED TO PUT THE WHOLE RACIST BIRTHER LIE TO BED. IT CAN'T BE DISMISSED THAT EASILY. HE HAS REALLY STARTED HIS POLITICAL ACTIVITY BASED ON THIS RACIST LIE THAT OUR FIRST"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 08:00:20",4427.8,7220.1,11.3,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/7220.1/end/7231.4,"WE WILL TAKE OUT ISIS. WELL, PRESIDENT OBAMA AND SECRETARY CLINTON CREATED A VACUUM THE WAY THEY GOT OUT OF IRAQ BECAUSE THEY GOT OUT WRONG. THEY SHOULDN'T HAVE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 08:00:33",4486.8,7233.9,6.4,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/7233.9/end/7240.3,"AND REALLY WORKING HARD. DONALD SUPPORTED THE INVASION OF IRAQ. >> WRONG. >> THAT IS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 08:00:43",4792.2,7243.2,10.8,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/7243.2/end/7254,"JUDGMENT QUESTIONS. YOU HAD SUPPORTED THE WAR IN IRAQ BEFORE THE INVASION. WHAT MAKES YOUR -- >> I DID NOT SUPPORT THE WAR IN IRAQ. >> 2002 -- >> THAT IS A MAINSTREAM MEDIA NONSENSE PUT OUT BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_060000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"09/27/2016 07:23:41",4922.4,5021.4,36.900000000001,https://archive.org/details/CNNW_20160927_060000_Debate_Night_in_America#start/5021.4/end/5058.3,"THERE'S NO QUESTION ABOUT THAT. I ALSO HAVE A MUCH BETTER TEMPERAMENT THAN SHE HAS. YOU KNOW? I HAVE A MUCH BETTER -- SHE SPENT, LET ME TELL YOU, SHE SPENT HUNDREDS OF MILLIONS OF DOLLARS ON AN ADVERTISING -- YOU KNOW, THEY GET MADISON AVENUE INTO A ROOM, THEY PUT NAMES -- OH, TEMPERAMENT, LET'S GO AFTER IT. I THINK MY STRONGEST ASSET, MAYBE BY FAR, IS MY TEMPERAMENT. I HAVE A WINNING TEMPERAMENT. I KNOW HOW TO WIN. SHE DOES NOT -- >> SECRETARY CLINTON? >> WAIT. THE AFL-CIO THE OTHER DAY BEHIND THE BLUE SCREEN, I DON'T KNOW WHO YOU WERE TALKING TO, SECRETARY CLINTON, BUT YOU WERE TOTALLY OUT OF CONTROL. I SAID, THERE'S A"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:21:11",955.7,1271.4,11.5,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/1271.4/end/1282.9,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:59:52",960.2,3592.2,6.8,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/3592.2/end/3599,"CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:25:49",1164.8,1549.9,13.4,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/1549.9/end/1563.3,"SOLUTIONS RIGHT NOW? FOR 30 YEARS YOU'VE BEEN DOING IT AND NOW YOU'RE JUST STARTING TO THINK OF SOLUTIONS. >> WELL, ACTUALLY -- >> I WILL BRING -- EXCUSE ANY. I WILL BRING BACK JOBS. YOU CAN'T BRING BACK JOBS. >> WELL, ACTUALLY, I"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:11:01",1291.1,661.9,31.2,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/661.9/end/693.1,"TRADE DEAL SIGNED ANYWHERE, IN THIS COUNTRY. NOW YOU WANT TO APPROVE TRANS-PACIFIC PARTNERSHIP. YOU WERE TOTALLY IN FAVOR OF IT THEN HEARD WHAT I WAS SAYING HOW BAD IT IS AND SAID I CAN'T WIN THAT DEBATE. YUAN IF Y YOU KNOW IF YOU DID WIN, YOU WOULD APPROVE THAT AND ALMOST BE AS BAD AS NAFTA. NOTHING WILL TOP NANAFA. >> THAT IS NOT ACCURATE. I WAS AGAINST IT ONCE IT WAS FINALLY NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:38:08",1314.8,2288.4,12.1,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/2288.4/end/2300.5,"ACCURATE. I WAS AGAINST IT ONCE IT WAS FINALLY NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:18:04",1911.2,1084.1,10.7,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/1084.1/end/1094.8,"I'M UNDER A ROUTINE AUDIT. IT WILL BE RELEASED. AS SOON AS THE AUDIT IS FINISHED, IT WILL BE RELEASED. YOU WILL LEARN MORE ABOUT DONALD TRUMP BY GOING DOWN TO THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:59:32",2009.6,3572.6,8.2,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/3572.6/end/3580.8,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:17:44",2108.3,1064.6,14.9,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/1064.6/end/1079.5,"WALL STREET AND FOREIGN BANKS. OR MAYBE HE DOESN'T WANT THE AMERICAN PEOPLE, ALL OF YOU WATCHING TONIGHT, TO KNOW THAT HE'S PAID NOTHING IN FEDERAL TAXES BECAUSE THE ONLY YEARS THAT ANYBODY'S EVER SEEN WERE A COUPLE OF YEARS WHEN HE HAD TO TURN THEM"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:14:00",2368.7,840.8,5.8,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/840.8/end/846.6,"HOSPITALS. AND WE DON'T HAVE THE MONEY BECAUSE IT'S BEEN SQUANDERED ON SO MANY OF YOUR IDEAS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:51:38",2433.5,3098,6.2,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/3098/end/3104.2,"FACILITY. IT IMMEDIATELY WAS PUT TO USE. AND YOU WOULDN'T PAY WHAT THE MAN NEEDED TO"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:01:05",3541.2,65.6,3.9,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/65.6/end/69.5,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 15:00:02",3541.2,3602.4,9.6,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/3602.4/end/3612,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS DEBATE."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:19:53",3615.4,1193.1,7.4,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/1193.1/end/1200.5,"McCLATCHY, HIGHLY RESPECTED REPORTER, TO KENYA TO FIND OUT ABOUT IT. THEY WERE PRESSING IT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:29:31",3730.6,1771.8,4.1999999999998,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/1771.8/end/1776,"I DID A GREAT JOB AND A GREAT SERVICE NOT ONLY FOR THE COUNTRY,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:00:56",3764.2,56.8,2.2,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/56.8/end/59,"IT CAN'T BE DISMISSED THAT EASILY. HE HAS REALLY STARTED"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:00:42",5383.7,42.3,2.7,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/42.3/end/45,"SAYING WORDS MATTER."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:12:27",5588.4,747,18.4,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/747/end/765.4,"BECAME THE FIRST WOMAN NOMINATED FOR PRESIDENT BY A MAJOR PARTY. EARLIER THIS MONTH YOU SAID SHE DOESN'T HAVE, ""A PRESIDENTIAL LOOK."" SHE'S STANDING HERE RIGHT NOW. WHAT DID YOU MEAN BY THAT? >> SHE DOESN'T HAVE THE LOOK. SHE DOESN'T HAVE THE STAMINA. I SAID SHE DOESN'T HAVE THE STAMINA. AND I DON'T BELIEVE SHE DOES HAVE THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:12:47",5640.8,767,20.6,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/767/end/787.6,"STAMINA. >> LET'S LET HER RESPOND. >> WELL, AS SOON AS HE TRAVELS TO 112 COUNTRIES AND NEGOTIATES A PEACE DEAL, A CEASE-FIRE, A RELEASE OF DISSIDENTS, AN OPENING OF NEW OPPORTUNITIES IN NATIONS AROUND THE WORLD, OR EVEN SPENDS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:36:30",5780.9,2190.9,12.7,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/2190.9/end/2203.6,"DESERVES IT AND NOBODY FEELS SORRY FOR HER. BUT YOU WANT TO KNOW THE TRUTH? I WAS GOING TO SAY SOMETHING -- >> PLEASE, VERY QUICK. >> -- EXTREMELY ROUGH TO HILLARY, TO HER FAMILY AND I SAID TO MYSELF, I CAN'T DO IT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_140000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"09/27/2016 14:43:25",5815.1,2605,11.7,https://archive.org/details/MSNBCW_20160927_140000_The_Place_for_Politics_2016#start/2605/end/2616.7,"THING THAT SHE'S DONE. IT'S HUNDREDS OF MILLIONS OF ADS AND THE ONLY GRATIFYING THING IS I SAW THE POLLS COME IN TODAY AND WITH ALL OF THAT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:39:45",954.3,2385.5,10.1,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/2385.5/end/2395.6,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:59:06",1157.8,3546,18.1,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/3546/end/3564.1,"ASK YOU THIS, YOU'VE BEEN DOING THIS FOR 30 YEARS. WHY ARE YOU JUST THINKING ABOUT THESE SOLUTIONS RIGHT NOW? FOR 30 YEARS YOU'VE BEEN DOING IT AND NOW YOU'RE JUST STARTING TO THINK OF SOLUTIONS. >> WELL, ACTUALLY -- >> I WILL BRING -- EXCUSE ANY. I WILL BRING BACK"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:14:14",1314.8,854,11.9,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/854/end/865.9,"ACCURATE. I WAS AGAINST IT ONCE IT WAS FINALLY NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:14:30",1369.8,870.9,6.3,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/870.9/end/877.2,"THAT WOULD ADD $5 TRILLION TO THE DEBT. >> BUT YOU HAVE NO PLAN. >> EDUCATE -- OH, I DO. >> SECRETARY, YOU HAVE NO PLAN. >> I'VE WRITTEN A BOOK"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:50:02",1541.7,3002.6,19,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/3002.6/end/3021.6,"DIFFERENT THAN THIS. SHE'S TELLING US HOW TO FIGHT ISIS. GO TO HER WEBSITE. SHE TELLS YOU HOW TO FIGHT ISIS ON HER WEBSITE. I DON'T THINK GENERAL DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A PLAN TO FIGHT ISIS. >> NO, NO, YOU'RE TELLING THE ENEMY EVERYTHING I WANT TO DO. >> NO, WE'RE NOT. >> SEE, YOU TELLING"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:59:31",1549.9,3571.6,4.9,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/3571.6/end/3576.5,"I DON'T THINK GENERAL DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:31:53",1694.5,1913.3,5.1,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/1913.3/end/1918.4,"INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:04:49",2011,289.9,14.6,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/289.9/end/304.5,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES. WHEN SHE RELEASES HER HAVE BEEN DELETED. AS SOON AS SHE RELEASES THEM, I WILL"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:59:18",2014.4,3558.4,3.1,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/3558.4/end/3561.5,"RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:05:10",2115.3,310.2,9.8,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/310.2/end/320,"NOTHING IN FEDERAL TAXES BECAUSE THE ONLY YEARS THAT ANYBODY'S EVER SEEN WERE A COUPLE OF YEARS WHEN HE HAD TO TURN THEM OVER TO STATE AUTHORITIES WHEN HE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:46:46",2197.3,2806.2,8.5,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/2806.2/end/2814.7,"YOU WANT TO RESPOND TO THAT? >> I DO. YOU KNOW, I MADE A MISTAKE USING A PRIVATE E-MAIL. >> THAT'S FOR SURE. >> AND IF I HAD TO DO"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:47:00",2219.6,2820.2,7.4,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/2820.2/end/2827.6,"PURPOSELY. OKAY? THAT WAS NOT A MISTAKE. THAT WAS DONE PURPOSELY. WHEN YOU HAVE YOUR STAFF TAKING THE 5th AMENDMENT, TAKING THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:17:26",2830.5,1046.3,8.3,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/1046.3/end/1054.6,"VERY -- I MEAN, A LARGE PERCENTAGE OF THEM IN THE UNITED STATES. WE HAVE A SITUATION WHERE WE HAVE OUR"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:17:37",2854.8,1057.9,6.9,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/1057.9/end/1064.8,"SINCE JANUARY 1st. THOUSANDS OF SHOOTINGS. I SAY, WHERE IS THIS? IS THIS A WAR-TORN COUNTRY? WHAT ARE WE DOING?"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans,CNNW,CNN,SF/Oakland/SJ,cable,Early_Start_With_John_Berman_and_Christine_Romans,"09/27/2016 08:17:46",3148.6,1066.5,16.6,https://archive.org/details/CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans#start/1066.5/end/1083.1,"ADDRESS THE SYSTEMIC RACISM IN OUR CRIMINAL JUSTICE SYSTEM. WE CANNOT JUST SAY LAW AND ORDER. WE HAVE TO SAY WE -- WE HAVE TO COME FORWARD WITH A PLAN THAT IS GOING TO DIVERT PEOPLE FROM THE CRIMINAL JUSTICE SYSTEM, DEAL WITH"
